timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
81331,-1.75,-7.11,6.80,-0.26,0.14,0.09
81337,-1.68,-7.11,6.80,-0.23,0.14,0.07
81343,-1.65,-6.92,6.87,-0.21,0.14,0.06
81349,-1.65,-6.92,6.87,-0.21,0.14,0.06
81355,-1.55,-6.85,6.92,-0.21,0.14,0.06
81361,-1.54,-6.69,6.92,-0.21,0.15,0.05
81367,-1.54,-6.69,6.92,-0.21,0.15,0.05
81373,-1.56,-6.60,6.94,-0.22,0.16,0.04
81379,-1.55,-6.71,6.96,-0.24,0.16,0.05
81385,-1.55,-6.71,6.96,-0.24,0.16,0.05
81391,-1.63,-6.81,6.90,-0.26,0.16,0.07
81397,-1.71,-6.99,6.78,-0.26,0.16,0.09
81403,-1.71,-6.99,6.78,-0.27,0.16,0.09
81409,-1.76,-7.22,6.62,-0.28,0.15,0.10
81415,-1.76,-7.22,6.52,-0.28,0.15,0.10
81421,-1.83,-7.42,6.52,-0.28,0.15,0.11
81427,-1.80,-7.50,6.44,-0.26,0.14,0.09
81433,-1.80,-7.50,6.44,-0.26,0.14,0.09
81439,-1.79,-7.49,6.44,-0.24,0.14,0.06
81445,-1.77,-7.44,6.47,-0.22,0.14,0.04
81451,-1.77,-7.44,6.47,-0.22,0.14,0.04
81457,-1.74,-7.31,6.51,-0.21,0.14,0.05
81463,-1.69,-7.30,6.52,-0.21,0.13,0.06
81469,-1.69,-7.30,6.52,-0.21,0.13,0.06
81475,-1.64,-7.38,6.50,-0.20,0.14,0.08
81481,-1.70,-7.35,6.48,-0.20,0.14,0.08
81487,-1.70,-7.35,6.48,-0.19,0.14,0.08
81493,-1.91,-7.20,6.49,-0.18,0.15,0.09
81499,-1.91,-7.20,6.52,-0.18,0.15,0.09
81505,-2.03,-7.15,6.52,-0.18,0.15,0.10
81511,-2.08,-7.12,6.51,-0.18,0.15,0.08
81517,-2.08,-7.12,6.51,-0.18,0.15,0.08
81523,-2.07,-7.11,6.48,-0.18,0.14,0.05
81529,-2.04,-7.09,6.45,-0.17,0.14,0.04
81535,-2.04,-7.09,6.45,-0.17,0.14,0.04
81541,-1.94,-7.04,6.45,-0.17,0.13,0.05
81547,-1.86,-6.96,6.53,-0.18,0.13,0.05
81553,-1.86,-6.96,6.53,-0.18,0.13,0.05
81559,-1.83,-6.92,6.56,-0.20,0.13,0.05
81565,-1.86,-6.95,6.51,-0.20,0.13,0.08
81571,-1.86,-6.95,6.51,-0.23,0.13,0.08
81577,-1.88,-7.03,6.41,-0.25,0.13,0.11
81583,-1.88,-7.03,6.30,-0.25,0.13,0.11
81589,-2.02,-7.20,6.30,-0.27,0.13,0.13
81595,-2.13,-7.33,6.23,-0.27,0.14,0.13
81601,-2.13,-7.33,6.23,-0.27,0.14,0.13
81607,-2.25,-7.37,6.18,-0.26,0.14,0.11
81613,-2.32,-7.34,6.14,-0.25,0.14,0.07
81619,-2.32,-7.34,6.14,-0.25,0.14,0.07
81625,-2.32,-7.33,6.17,-0.25,0.14,0.04
81631,-2.20,-7.42,6.21,-0.25,0.13,0.03
81637,-2.20,-7.42,6.21,-0.25,0.13,0.03
81643,-1.95,-7.36,6.29,-0.24,0.12,0.01
81649,-1.86,-7.13,6.37,-0.24,0.12,-0.01
81655,-1.86,-7.13,6.37,-0.23,0.12,-0.01
81661,-1.82,-6.87,6.38,-0.25,0.12,0.00
81667,-1.82,-6.87,6.38,-0.25,0.12,0.00
81673,-1.84,-6.75,6.35,-0.27,0.12,0.05
81679,-1.89,-6.90,6.29,-0.31,0.12,0.11
81685,-1.89,-6.90,6.29,-0.31,0.12,0.11
81691,-1.92,-7.24,6.22,-0.35,0.12,0.14
81697,-2.02,-7.55,6.20,-0.37,0.13,0.14
81703,-2.02,-7.55,6.20,-0.37,0.13,0.14
81709,-2.10,-7.67,6.17,-0.36,0.14,0.12
81715,-2.15,-7.51,6.14,-0.33,0.14,0.09
81721,-2.15,-7.51,6.14,-0.33,0.14,0.09
81727,-2.18,-7.47,6.09,-0.33,0.14,0.07
81733,-2.14,-7.56,6.02,-0.33,0.14,0.06
81739,-2.14,-7.56,6.02,-0.32,0.14,0.06
81745,-2.12,-7.64,6.02,-0.31,0.13,0.07
81751,-2.12,-7.64,6.02,-0.31,0.13,0.07
81757,-2.10,-7.60,6.04,-0.30,0.13,0.08
81763,-2.08,-7.61,6.09,-0.29,0.14,0.07
81769,-2.08,-7.61,6.09,-0.29,0.14,0.07
81775,-2.13,-7.62,6.16,-0.30,0.14,0.07
81781,-2.12,-7.59,6.17,-0.30,0.13,0.08
81787,-2.12,-7.59,6.17,-0.30,0.13,0.08
81793,-2.03,-7.65,6.08,-0.30,0.13,0.08
81799,-2.01,-7.70,6.03,-0.30,0.13,0.08
81805,-2.01,-7.70,6.03,-0.30,0.13,0.08
81811,-2.09,-7.67,5.98,-0.30,0.13,0.09
81817,-2.12,-7.73,5.96,-0.30,0.13,0.09
81823,-2.12,-7.73,5.96,-0.30,0.13,0.11
81829,-2.20,-7.83,5.90,-0.30,0.13,0.12
81835,-2.20,-7.83,5.90,-0.30,0.13,0.12
81841,-2.27,-7.87,5.85,-0.29,0.14,0.12
81847,-2.36,-7.87,5.81,-0.28,0.14,0.10
81853,-2.36,-7.87,5.81,-0.28,0.14,0.10
81859,-2.45,-7.79,5.80,-0.26,0.14,0.08
81865,-2.38,-7.77,5.80,-0.24,0.15,0.05
81871,-2.38,-7.77,5.80,-0.24,0.15,0.05
81877,-2.38,-7.69,5.82,-0.22,0.16,0.01
81883,-2.38,-7.48,5.81,-0.21,0.17,-0.01
81889,-2.38,-7.48,5.81,-0.21,0.17,-0.01
81895,-2.31,-7.27,5.77,-0.21,0.17,-0.02
81901,-2.23,-7.19,5.74,-0.21,0.17,-0.02
81907,-2.23,-7.19,5.74,-0.22,0.17,-0.02
81913,-2.22,-7.21,5.74,-0.23,0.18,-0.00
81919,-2.22,-7.21,5.74,-0.23,0.18,-0.00
81925,-2.33,-7.21,5.76,-0.25,0.18,0.02
81931,-2.43,-7.14,5.87,-0.25,0.18,0.04
81937,-2.43,-7.14,5.87,-0.25,0.18,0.04
81943,-2.48,-7.20,5.94,-0.27,0.18,0.04
81949,-2.43,-7.23,5.99,-0.29,0.17,0.02
81955,-2.43,-7.23,5.99,-0.29,0.17,0.02
81961,-2.43,-7.14,5.94,-0.32,0.18,-0.01
81967,-2.37,-7.07,5.86,-0.35,0.17,-0.02
81973,-2.37,-7.07,5.86,-0.35,0.17,-0.02
81979,-2.31,-7.06,5.76,-0.37,0.17,0.00
81985,-2.32,-7.05,5.66,-0.37,0.17,0.00
81991,-2.32,-7.05,5.66,-0.39,0.17,0.02
81997,-2.45,-7.05,5.61,-0.42,0.18,0.02
82003,-2.45,-7.05,5.61,-0.42,0.18,0.02
82009,-2.60,-7.14,5.59,-0.43,0.19,0.01
82015,-2.65,-7.29,5.56,-0.45,0.20,-0.01
82021,-2.65,-7.29,5.56,-0.45,0.20,-0.01
82027,-2.62,-7.41,5.56,-0.46,0.21,-0.05
82033,-2.39,-7.67,5.55,-0.48,0.22,-0.08
82039,-2.39,-7.67,5.55,-0.48,0.22,-0.08
82045,-2.15,-7.63,5.55,-0.48,0.22,-0.10
82051,-1.99,-7.36,5.59,-0.48,0.22,-0.09
82057,-1.99,-7.36,5.59,-0.48,0.22,-0.09
82063,-1.91,-7.01,5.68,-0.49,0.23,-0.06
82069,-1.85,-6.88,5.78,-0.49,0.23,-0.06
82075,-1.85,-6.88,5.78,-0.52,0.25,-0.01
82081,-1.88,-6.91,5.78,-0.57,0.27,0.05
82087,-1.88,-6.91,5.78,-0.57,0.27,0.05
82093,-2.04,-6.84,5.77,-0.60,0.29,0.10
82099,-2.26,-6.81,5.71,-0.63,0.32,0.14
82105,-2.26,-6.81,5.71,-0.63,0.32,0.14
82111,-2.36,-6.84,5.56,-0.66,0.35,0.15
82117,-2.37,-6.94,5.45,-0.69,0.37,0.14
82123,-2.37,-6.94,5.45,-0.69,0.37,0.14
82129,-2.32,-7.14,5.36,-0.72,0.40,0.11
82135,-2.31,-7.25,5.24,-0.74,0.42,0.11
82141,-2.31,-7.25,5.24,-0.74,0.42,0.11
82147,-2.18,-7.21,5.22,-0.72,0.43,0.15
82153,-2.18,-6.81,5.31,-0.72,0.43,0.15
82159,-2.15,-6.81,5.31,-0.70,0.46,0.16
82165,-2.33,-6.32,5.55,-0.75,0.48,0.16
82171,-2.33,-6.32,5.55,-0.75,0.48,0.16
82177,-2.52,-6.39,5.77,-0.86,0.50,0.19
82183,-2.57,-6.69,5.93,-0.97,0.50,0.29
82189,-2.57,-6.69,5.93,-0.97,0.50,0.29
82195,-2.56,-7.06,5.80,-1.06,0.51,0.40
82201,-2.62,-7.32,5.45,-1.13,0.53,0.47
82207,-2.62,-7.32,5.45,-1.13,0.53,0.47
82213,-2.59,-7.43,5.16,-1.16,0.54,0.49
82219,-2.46,-7.48,4.87,-1.19,0.56,0.47
82225,-2.46,-7.48,4.87,-1.19,0.56,0.47
82231,-2.35,-7.37,4.59,-1.22,0.57,0.43
82237,-2.35,-7.46,4.52,-1.22,0.57,0.43
82243,-2.27,-7.46,4.52,-1.26,0.57,0.45
82249,-2.25,-7.61,4.53,-1.29,0.57,0.53
82255,-2.25,-7.61,4.53,-1.29,0.57,0.53
82261,-2.21,-7.32,4.45,-1.29,0.57,0.63
82267,-2.42,-6.99,4.35,-1.33,0.59,0.69
82273,-2.42,-6.99,4.35,-1.33,0.59,0.69
82279,-2.41,-7.01,4.15,-1.42,0.60,0.69
82285,-2.33,-7.32,3.73,-1.50,0.61,0.68
82291,-2.33,-7.32,3.73,-1.50,0.61,0.68
82297,-2.09,-7.66,3.09,-1.53,0.65,0.66
82303,-1.93,-8.12,2.50,-1.53,0.72,0.64
82309,-1.93,-8.12,2.50,-1.54,0.72,0.64
82315,-2.44,-8.47,2.35,-1.49,0.81,0.61
82321,-2.44,-8.47,2.49,-1.49,0.81,0.61
82327,-3.36,-8.62,2.49,-1.42,0.88,0.62
82333,-4.18,-8.50,2.28,-1.39,0.92,0.58
82339,-4.18,-8.50,2.28,-1.39,0.92,0.58
82345,-4.62,-8.37,1.77,-1.38,0.92,0.49
82351,-4.80,-8.57,1.17,-1.39,0.91,0.38
82357,-4.80,-8.57,1.17,-1.39,0.91,0.38
82363,-4.94,-8.97,0.65,-1.38,0.90,0.31
82369,-5.19,-9.40,0.45,-1.36,0.91,0.27
82375,-5.19,-9.40,0.45,-1.36,0.91,0.27
82381,-5.38,-9.63,0.35,-1.34,0.92,0.23
82387,-5.68,-9.67,0.23,-1.34,0.92,0.16
82393,-5.68,-9.67,0.23,-1.30,0.92,0.16
82399,-5.88,-9.39,-0.17,-1.27,0.88,0.09
82405,-5.88,-9.39,-0.61,-1.27,0.88,0.09
82411,-5.83,-9.46,-0.61,-1.26,0.80,0.07
82417,-5.78,-10.17,-0.86,-1.26,0.69,0.13
82423,-5.78,-10.17,-0.86,-1.26,0.69,0.13
82429,-5.95,-11.10,-1.03,-1.21,0.61,0.22
82435,-6.28,-11.81,-1.16,-1.13,0.54,0.26
82441,-6.28,-11.81,-1.16,-1.13,0.54,0.26
82447,-6.56,-12.06,-1.47,-1.04,0.50,0.19
82453,-6.65,-11.74,-1.84,-0.94,0.48,0.02
82459,-6.65,-11.74,-1.84,-0.94,0.48,0.02
82465,-6.73,-11.33,-2.28,-0.88,0.47,-0.16
82471,-6.64,-11.00,-2.77,-0.88,0.42,-0.27
82477,-6.64,-11.00,-2.77,-0.82,0.42,-0.27
82483,-6.68,-10.75,-3.00,-0.75,0.37,-0.32
82489,-6.68,-10.75,-2.95,-0.75,0.37,-0.32
82495,-6.85,-10.63,-2.95,-0.69,0.34,-0.36
82501,-7.03,-10.53,-2.83,-0.62,0.32,-0.46
82507,-7.03,-10.53,-2.83,-0.62,0.32,-0.46
82513,-6.76,-10.49,-3.01,-0.58,0.27,-0.60
82519,-5.64,-10.54,-3.22,-0.52,0.20,-0.71
82525,-5.64,-10.54,-3.22,-0.52,0.20,-0.71
82531,-4.13,-10.84,-3.21,-0.46,0.12,-0.74
82537,-3.05,-10.98,-3.16,-0.37,0.07,-0.67
82543,-3.05,-10.98,-3.16,-0.37,0.07,-0.67
82549,-2.98,-10.53,-3.07,-0.26,0.03,-0.52
82555,-3.43,-10.22,-3.20,-0.26,0.03,-0.37
82561,-3.43,-10.22,-3.20,-0.20,0.00,-0.37
82567,-4.05,-10.64,-3.55,-0.18,-0.02,-0.32
82573,-4.05,-10.64,-3.54,-0.18,-0.02,-0.32
82579,-4.91,-10.64,-3.54,-0.08,-0.03,-0.35
82585,-5.71,-10.16,-3.26,0.06,-0.04,-0.40
82591,-5.71,-10.16,-3.26,0.06,-0.04,-0.40
82597,-6.22,-9.65,-2.94,0.15,-0.06,-0.50
82603,-6.07,-9.31,-2.86,0.20,-0.11,-0.64
82609,-6.07,-9.31,-2.86,0.20,-0.11,-0.64
82615,-5.16,-9.41,-2.62,0.24,-0.16,-0.77
82621,-3.88,-9.70,-2.19,0.29,-0.21,-0.83
82627,-3.88,-9.70,-2.19,0.29,-0.21,-0.83
82633,-3.02,-9.65,-1.54,0.32,-0.25,-0.82
82639,-2.49,-9.17,-1.05,0.32,-0.25,-0.76
82645,-2.49,-9.17,-1.05,0.34,-0.27,-0.76
82651,-2.12,-8.68,-0.99,0.32,-0.29,-0.71
82657,-2.12,-8.68,-0.99,0.32,-0.29,-0.71
82663,-2.07,-8.50,-0.96,0.30,-0.29,-0.64
82669,-2.45,-9.11,-0.73,0.26,-0.27,-0.56
82675,-2.45,-9.11,-0.73,0.26,-0.27,-0.56
82681,-3.03,-9.79,-0.68,0.23,-0.24,-0.55
82687,-3.66,-9.39,-0.66,0.27,-0.22,-0.63
82693,-3.66,-9.39,-0.66,0.27,-0.22,-0.63
82699,-3.89,-8.83,-0.38,0.30,-0.22,-0.69
82705,-3.52,-8.75,-0.02,0.28,-0.23,-0.75
82711,-3.52,-8.75,-0.02,0.28,-0.23,-0.75
82717,-2.78,-8.85,0.17,0.27,-0.24,-0.81
82723,-2.03,-8.66,0.22,0.27,-0.24,-0.83
82729,-2.03,-8.66,0.22,0.28,-0.22,-0.83
82735,-1.25,-8.53,0.54,0.29,-0.19,-0.80
82741,-1.25,-8.53,0.54,0.29,-0.19,-0.80
82747,-0.47,-8.90,0.93,0.25,-0.16,-0.77
82753,0.03,-9.00,1.04,0.21,-0.12,-0.72
82759,0.03,-9.00,1.04,0.21,-0.12,-0.72
82765,0.27,-8.77,0.97,0.17,-0.11,-0.62
82771,-0.08,-8.65,0.95,0.12,-0.08,-0.48
82777,-0.08,-8.65,0.95,0.12,-0.08,-0.48
82783,-0.90,-8.94,0.83,0.04,-0.06,-0.36
82789,-1.60,-9.34,0.50,-0.01,-0.06,-0.31
82795,-1.60,-9.34,0.50,-0.01,-0.06,-0.31
82801,-1.90,-9.71,0.08,-0.04,-0.07,-0.32
82807,-2.03,-9.95,-0.24,-0.04,-0.07,-0.32
82813,-2.03,-9.95,-0.24,-0.02,-0.09,-0.33
82819,-2.24,-10.01,-0.32,0.02,-0.10,-0.34
82825,-2.24,-10.01,-0.32,0.02,-0.10,-0.34
82831,-2.39,-10.06,-0.21,0.04,-0.13,-0.35
82837,-2.40,-10.21,-0.11,0.05,-0.16,-0.39
82843,-2.40,-10.21,-0.11,0.05,-0.16,-0.39
82849,-2.16,-10.33,-0.07,0.07,-0.20,-0.41
82855,-1.28,-10.47,0.04,0.10,-0.25,-0.41
82861,-1.28,-10.47,0.04,0.10,-0.25,-0.41
82867,-0.09,-10.47,0.14,0.14,-0.27,-0.41
82873,0.55,-9.96,0.13,0.16,-0.24,-0.38
82879,0.55,-9.96,0.13,0.16,-0.24,-0.38
82885,0.32,-9.15,0.30,0.18,-0.19,-0.28
82891,-0.43,-9.23,0.67,0.18,-0.19,-0.28
82897,-0.43,-9.23,0.67,0.14,-0.16,-0.15
82903,-1.45,-9.83,0.86,0.08,-0.15,-0.07
82909,-1.45,-9.83,0.86,0.08,-0.15,-0.07
82915,-2.22,-10.45,0.71,0.05,-0.16,-0.08
82921,-2.08,-10.84,0.40,0.08,-0.19,-0.14
82927,-2.08,-10.84,0.40,0.08,-0.19,-0.14
82933,-1.30,-10.66,0.47,0.16,-0.21,-0.23
82939,-0.50,-9.94,0.75,0.21,-0.22,-0.25
82945,-0.50,-9.94,0.75,0.21,-0.22,-0.25
82951,0.02,-9.40,1.10,0.22,-0.21,-0.17
82957,0.16,-9.32,1.37,0.19,-0.18,-0.06
82963,0.16,-9.32,1.37,0.19,-0.18,-0.06
82969,-0.26,-9.58,1.48,0.14,-0.13,0.02
82975,-0.99,-9.72,1.51,0.14,-0.13,0.02
82981,-0.99,-9.72,1.51,0.11,-0.09,0.06
82987,-1.59,-9.91,1.46,0.08,-0.07,0.05
82993,-1.59,-9.91,1.46,0.08,-0.07,0.05
82999,-1.85,-10.23,1.25,0.05,-0.07,0.01
83005,-1.78,-10.41,1.00,0.07,-0.08,-0.02
83011,-1.78,-10.41,1.00,0.07,-0.08,-0.02
83017,-1.50,-10.27,0.88,0.11,-0.08,-0.06
83023,-1.14,-9.95,1.01,0.15,-0.07,-0.09
83029,-1.14,-9.95,1.01,0.15,-0.07,-0.09
83035,-0.75,-9.58,1.25,0.17,-0.07,-0.09
83041,-0.41,-9.07,1.37,0.17,-0.06,-0.05
83047,-0.41,-9.07,1.37,0.17,-0.06,-0.05
83053,-0.38,-8.76,1.40,0.14,-0.03,-0.00
83059,-0.62,-8.90,1.37,0.14,-0.03,-0.00
83065,-0.62,-8.90,1.37,0.09,0.00,0.06
83071,-1.06,-9.17,1.29,0.05,0.03,0.11
83077,-1.06,-9.17,1.29,0.05,0.03,0.11
83083,-1.53,-9.34,1.21,0.04,0.04,0.14
83089,-1.93,-9.57,1.11,0.02,0.04,0.13
83095,-1.93,-9.57,1.11,0.02,0.04,0.13
83101,-2.12,-9.75,1.02,0.01,0.03,0.10
83107,-1.97,-9.88,0.98,0.02,0.01,0.06
83113,-1.97,-9.88,0.98,0.02,0.01,0.06
83119,-1.54,-9.82,0.91,0.03,-0.00,0.02
83125,-1.08,-9.50,0.87,0.03,-0.01,-0.00
83131,-1.08,-9.50,0.87,0.03,-0.01,-0.00
83137,-0.85,-9.37,0.91,0.02,0.00,0.02
83143,-0.85,-9.45,0.80,0.02,0.00,0.02
83149,-0.71,-9.45,0.80,-0.01,0.02,0.08
83155,-0.89,-9.58,0.70,-0.04,0.04,0.14
83161,-0.89,-9.58,0.70,-0.04,0.04,0.14
83167,-1.35,-9.81,0.69,-0.05,0.06,0.17
83173,-1.85,-9.89,0.61,-0.05,0.07,0.20
83179,-1.85,-9.89,0.61,-0.05,0.07,0.20
83185,-2.09,-9.99,0.47,-0.04,0.06,0.20
83191,-2.15,-10.14,0.39,-0.02,0.06,0.17
83197,-2.15,-10.14,0.39,-0.02,0.06,0.17
83203,-2.04,-10.14,0.37,0.00,0.06,0.14
83209,-1.78,-9.95,0.38,0.02,0.06,0.14
83215,-1.78,-9.95,0.38,0.02,0.06,0.14
83221,-1.55,-9.70,0.47,0.03,0.07,0.14
83227,-1.55,-9.52,0.52,0.03,0.07,0.14
83233,-1.69,-9.52,0.52,0.02,0.10,0.15
83239,-1.94,-9.58,0.56,0.00,0.12,0.17
83245,-1.94,-9.58,0.56,0.00,0.12,0.17
83251,-2.08,-9.95,0.53,-0.03,0.13,0.17
83257,-2.38,-10.14,0.32,-0.03,0.13,0.16
83263,-2.38,-10.14,0.32,-0.03,0.13,0.16
83269,-2.52,-10.11,0.20,-0.01,0.13,0.13
83275,-2.48,-10.16,0.14,-0.00,0.13,0.08
83281,-2.48,-10.16,0.14,-0.00,0.13,0.08
83287,-2.20,-10.14,0.14,0.01,0.12,0.03
83293,-1.92,-9.78,0.16,0.01,0.11,0.03
83299,-1.92,-9.78,0.16,0.04,0.11,0.03
83305,-2.01,-9.34,0.29,0.05,0.11,0.06
83311,-2.01,-9.55,0.36,0.05,0.11,0.06
83317,-2.26,-9.55,0.36,0.01,0.11,0.10
83323,-2.54,-9.88,0.24,-0.03,0.11,0.11
83329,-2.54,-9.88,0.24,-0.03,0.11,0.11
83335,-2.79,-10.00,0.09,-0.02,0.09,0.10
83341,-2.82,-10.19,-0.02,-0.00,0.07,0.07
83347,-2.82,-10.19,-0.02,-0.00,0.07,0.07
83353,-2.45,-10.41,-0.04,0.02,0.05,0.01
83359,-1.95,-10.22,0.05,0.07,0.04,-0.04
83365,-1.95,-10.22,0.05,0.07,0.04,-0.04
83371,-1.56,-9.64,0.22,0.12,0.04,-0.04
83377,-1.37,-9.28,0.33,0.12,0.04,0.03
83383,-1.37,-9.28,0.33,0.12,0.04,0.03
83389,-1.36,-9.12,0.34,0.11,0.05,0.10
83395,-1.36,-9.12,0.39,0.11,0.05,0.10
83401,-1.45,-9.15,0.39,0.11,0.06,0.15
83407,-1.54,-9.34,0.43,0.11,0.07,0.18
83413,-1.54,-9.34,0.43,0.11,0.07,0.18
83419,-1.69,-9.39,0.51,0.13,0.08,0.20
83425,-2.01,-9.70,0.58,0.11,0.10,0.21
83431,-2.01,-9.70,0.58,0.11,0.10,0.21
83437,-2.48,-9.95,0.62,0.09,0.10,0.22
83443,-2.80,-9.89,0.62,0.09,0.08,0.24
83449,-2.80,-9.89,0.62,0.09,0.08,0.24
83455,-2.82,-10.20,0.53,0.08,0.06,0.23
83461,-2.62,-10.50,0.38,0.08,0.03,0.22
83467,-2.62,-10.50,0.38,0.09,0.03,0.22
83473,-2.37,-10.52,0.30,0.12,0.00,0.22
83479,-2.37,-10.52,0.30,0.12,0.00,0.22
83485,-2.10,-10.40,0.30,0.17,-0.01,0.24
83491,-1.97,-10.13,0.47,0.22,-0.01,0.24
83497,-1.97,-10.13,0.47,0.22,-0.01,0.24
83503,-2.05,-9.73,0.68,0.24,0.01,0.24
83509,-2.07,-9.37,0.78,0.24,0.03,0.24
83515,-2.07,-9.37,0.78,0.24,0.03,0.24
83521,-2.00,-9.34,0.88,0.21,0.04,0.22
83527,-1.90,-9.51,0.86,0.18,0.06,0.22
83533,-1.90,-9.51,0.86,0.18,0.06,0.22
83539,-1.77,-9.59,0.78,0.17,0.07,0.25
83545,-1.87,-9.53,0.73,0.17,0.07,0.28
83551,-1.87,-9.53,0.73,0.17,0.08,0.28
83557,-2.19,-9.38,0.76,0.17,0.08,0.32
83563,-2.19,-9.38,0.72,0.17,0.08,0.32
83569,-2.49,-9.45,0.72,0.16,0.08,0.33
83575,-2.59,-9.76,0.73,0.15,0.07,0.32
83581,-2.59,-9.76,0.73,0.15,0.07,0.32
83587,-2.55,-10.07,0.71,0.16,0.06,0.31
83593,-2.38,-10.10,0.63,0.18,0.05,0.30
83599,-2.38,-10.10,0.63,0.18,0.05,0.30
83605,-2.30,-9.74,0.68,0.22,0.06,0.28
83611,-2.33,-9.45,0.84,0.23,0.07,0.28
83617,-2.33,-9.45,0.84,0.23,0.07,0.28
83623,-2.68,-9.25,0.90,0.21,0.08,0.29
83629,-3.06,-9.44,0.84,0.21,0.08,0.31
83635,-3.06,-9.44,0.84,0.18,0.09,0.31
83641,-3.38,-9.76,0.64,0.17,0.07,0.30
83647,-3.38,-9.76,0.64,0.17,0.07,0.30
83653,-3.41,-9.87,0.58,0.20,0.06,0.26
83659,-3.27,-9.97,0.64,0.21,0.04,0.20
83665,-3.27,-9.97,0.64,0.21,0.04,0.20
83671,-2.95,-9.87,0.70,0.24,0.03,0.18
83677,-2.77,-9.53,0.70,0.26,0.02,0.19
83683,-2.77,-9.53,0.70,0.26,0.02,0.19
83689,-2.91,-9.41,0.84,0.25,0.03,0.19
83695,-2.97,-9.68,0.96,0.23,0.02,0.20
83701,-2.97,-9.68,0.96,0.23,0.02,0.20
83707,-2.91,-9.94,0.94,0.23,0.01,0.20
83713,-3.01,-9.99,0.88,0.23,0.01,0.20
83719,-3.01,-9.99,0.88,0.23,0.01,0.20
83725,-3.14,-9.99,0.86,0.25,0.01,0.21
83731,-3.14,-9.99,0.86,0.25,0.01,0.21
83737,-3.16,-9.90,0.78,0.28,0.01,0.20
83743,-3.16,-9.70,0.74,0.30,0.03,0.17
83749,-3.16,-9.70,0.74,0.30,0.03,0.17
83755,-3.17,-9.61,0.83,0.30,0.03,0.14
83761,-3.16,-9.54,0.92,0.30,0.03,0.14
83767,-3.16,-9.54,0.92,0.30,0.03,0.14
83773,-3.09,-9.40,0.95,0.31,0.02,0.13
83779,-3.02,-9.35,1.01,0.30,0.01,0.13
83785,-3.02,-9.35,1.01,0.30,0.01,0.13
83791,-3.01,-9.48,1.05,0.30,-0.00,0.15
83797,-2.91,-9.57,1.00,0.30,-0.00,0.15
83803,-2.91,-9.57,1.00,0.30,-0.03,0.17
83809,-2.79,-9.38,0.92,0.32,-0.05,0.17
83815,-2.79,-9.38,0.92,0.32,-0.05,0.17
83821,-2.76,-9.25,1.00,0.33,-0.05,0.18
83827,-2.60,-9.37,1.05,0.33,-0.05,0.19
83833,-2.60,-9.37,1.05,0.33,-0.05,0.19
83839,-2.44,-9.44,1.08,0.33,-0.05,0.20
83845,-2.52,-9.55,1.17,0.32,-0.03,0.22
83851,-2.52,-9.55,1.17,0.32,-0.03,0.22
83857,-2.71,-9.83,1.19,0.31,-0.02,0.26
83863,-2.90,-9.73,1.25,0.34,-0.02,0.29
83869,-2.90,-9.73,1.25,0.34,-0.02,0.29
83875,-3.13,-9.37,1.33,0.37,-0.02,0.28
83881,-3.40,-9.05,1.35,0.37,-0.02,0.28
83887,-3.40,-9.05,1.35,0.37,-0.04,0.28
83893,-3.67,-9.05,1.35,0.36,-0.08,0.30
83899,-3.67,-9.05,1.35,0.36,-0.08,0.30
83905,-3.83,-9.52,1.42,0.33,-0.13,0.33
83911,-3.78,-10.15,1.39,0.32,-0.16,0.32
83917,-3.78,-10.15,1.39,0.32,-0.16,0.32
83923,-3.56,-10.16,1.35,0.37,-0.18,0.28
83929,-3.25,-9.63,1.47,0.43,-0.17,0.22
83935,-3.25,-9.63,1.47,0.43,-0.17,0.22
83941,-3.02,-9.16,1.71,0.46,-0.16,0.19
83947,-2.94,-8.80,1.85,0.45,-0.15,0.22
83953,-2.94,-8.80,1.85,0.45,-0.15,0.22
83959,-3.10,-8.75,1.91,0.41,-0.13,0.28
83965,-3.43,-9.13,1.85,0.41,-0.13,0.28
83971,-3.43,-9.13,1.85,0.36,-0.12,0.31
83977,-3.63,-9.50,1.66,0.35,-0.12,0.32
83983,-3.63,-9.50,1.66,0.35,-0.12,0.32
83989,-3.69,-9.50,1.38,0.38,-0.13,0.30
83995,-3.70,-9.27,1.36,0.43,-0.15,0.28
84001,-3.70,-9.27,1.36,0.43,-0.15,0.28
84007,-3.60,-9.07,1.50,0.47,-0.17,0.27
84013,-3.45,-8.72,1.79,0.49,-0.19,0.27
84019,-3.45,-8.72,1.79,0.49,-0.19,0.27
84025,-3.24,-8.66,2.08,0.47,-0.21,0.28
84031,-2.99,-8.67,2.19,0.43,-0.21,0.30
84037,-2.99,-8.67,2.19,0.43,-0.21,0.30
84043,-2.99,-8.71,2.20,0.40,-0.20,0.34
84049,-3.18,-8.95,2.08,0.40,-0.20,0.34
84055,-3.18,-8.95,2.08,0.37,-0.19,0.39
84061,-3.43,-9.31,1.89,0.36,-0.18,0.41
84067,-3.43,-9.31,1.89,0.36,-0.18,0.41
84073,-3.65,-9.56,1.70,0.38,-0.19,0.42
84079,-3.75,-9.63,1.60,0.42,-0.21,0.41
84085,-3.75,-9.63,1.60,0.42,-0.21,0.41
84091,-3.83,-9.54,1.64,0.47,-0.22,0.40
84097,-3.94,-9.23,1.82,0.54,-0.24,0.39
