timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
87261,-0.52,-4.08,8.84,0.59,-0.18,-0.32
87267,-0.46,-4.01,8.84,0.59,-0.18,-0.29
87273,-0.44,-3.95,8.86,0.59,-0.18,-0.27
87279,-0.44,-3.95,8.86,0.59,-0.18,-0.27
87285,-0.47,-3.86,8.92,0.59,-0.18,-0.25
87291,-0.48,-3.78,8.95,0.59,-0.17,-0.25
87297,-0.48,-3.78,8.95,0.59,-0.17,-0.25
87303,-0.52,-3.71,8.91,0.58,-0.17,-0.25
87309,-0.55,-3.66,8.88,0.58,-0.17,-0.25
87315,-0.55,-3.66,8.88,0.58,-0.17,-0.27
87321,-0.55,-3.67,8.87,0.58,-0.16,-0.28
87327,-0.55,-3.67,8.87,0.58,-0.16,-0.28
87333,-0.49,-3.69,8.88,0.59,-0.16,-0.29
87339,-0.42,-3.66,8.90,0.60,-0.16,-0.31
87345,-0.42,-3.66,8.90,0.60,-0.16,-0.31
87351,-0.29,-3.60,8.94,0.62,-0.16,-0.32
87357,-0.20,-3.51,9.02,0.63,-0.16,-0.32
87363,-0.20,-3.51,9.02,0.63,-0.16,-0.32
87369,-0.11,-3.39,9.10,0.64,-0.16,-0.31
87375,-0.05,-3.25,9.17,0.64,-0.16,-0.29
87381,-0.05,-3.25,9.17,0.64,-0.16,-0.29
87387,-0.02,-3.15,9.19,0.63,-0.16,-0.27
87393,-0.02,-3.11,9.17,0.63,-0.16,-0.27
87399,-0.02,-3.11,9.17,0.62,-0.15,-0.26
87405,-0.06,-3.07,9.16,0.61,-0.15,-0.26
87411,-0.06,-3.07,9.16,0.61,-0.15,-0.26
87417,-0.11,-3.07,9.13,0.59,-0.14,-0.25
87423,-0.16,-3.10,9.11,0.58,-0.14,-0.24
87429,-0.16,-3.10,9.11,0.58,-0.14,-0.24
87435,-0.23,-3.08,9.10,0.58,-0.14,-0.23
87441,-0.29,-3.04,9.15,0.59,-0.14,-0.23
87447,-0.29,-3.04,9.15,0.59,-0.14,-0.23
87453,-0.29,-2.96,9.21,0.60,-0.14,-0.24
87459,-0.31,-2.87,9.27,0.60,-0.15,-0.24
87465,-0.31,-2.87,9.27,0.60,-0.15,-0.24
87471,-0.28,-2.77,9.30,0.60,-0.16,-0.25
87477,-0.23,-2.68,9.34,0.60,-0.16,-0.25
87483,-0.23,-2.68,9.34,0.60,-0.16,-0.25
87489,-0.24,-2.61,9.38,0.59,-0.17,-0.25
87495,-0.24,-2.61,9.38,0.59,-0.17,-0.25
87501,-0.20,-2.52,9.39,0.59,-0.17,-0.25
87507,-0.15,-2.49,9.39,0.58,-0.17,-0.26
87513,-0.15,-2.49,9.39,0.58,-0.17,-0.26
87519,-0.08,-2.46,9.37,0.57,-0.17,-0.27
87525,-0.01,-2.41,9.37,0.57,-0.16,-0.28
87531,-0.01,-2.41,9.37,0.57,-0.16,-0.28
87537,0.06,-2.37,9.35,0.57,-0.16,-0.29
87543,0.11,-2.33,9.38,0.57,-0.15,-0.29
87549,0.11,-2.33,9.38,0.57,-0.15,-0.29
87555,0.16,-2.27,9.44,0.58,-0.14,-0.29
87561,0.16,-2.23,9.52,0.58,-0.14,-0.29
87567,0.15,-2.23,9.52,0.58,-0.14,-0.28
87573,0.14,-2.15,9.61,0.58,-0.13,-0.27
87579,0.14,-2.15,9.61,0.58,-0.13,-0.27
87585,0.16,-2.02,9.66,0.58,-0.13,-0.26
87591,0.21,-1.92,9.67,0.57,-0.13,-0.26
87597,0.21,-1.92,9.67,0.57,-0.13,-0.26
87603,0.26,-1.89,9.64,0.55,-0.12,-0.26
87609,0.35,-1.89,9.60,0.55,-0.12,-0.25
87615,0.35,-1.89,9.60,0.55,-0.12,-0.25
87621,0.47,-1.89,9.58,0.54,-0.12,-0.25
87627,0.52,-1.85,9.58,0.54,-0.11,-0.24
87633,0.52,-1.85,9.58,0.54,-0.11,-0.24
87639,0.51,-1.80,9.60,0.54,-0.11,-0.22
87645,0.51,-1.71,9.63,0.54,-0.11,-0.22
87651,0.47,-1.71,9.63,0.54,-0.11,-0.19
87657,0.44,-1.63,9.66,0.54,-0.10,-0.17
87663,0.44,-1.63,9.66,0.54,-0.10,-0.17
87669,0.38,-1.59,9.67,0.53,-0.10,-0.16
87675,0.35,-1.58,9.65,0.52,-0.09,-0.15
87681,0.35,-1.58,9.65,0.52,-0.09,-0.15
87687,0.33,-1.53,9.61,0.52,-0.08,-0.15
87693,0.31,-1.45,9.57,0.53,-0.06,-0.16
87699,0.31,-1.45,9.57,0.53,-0.06,-0.16
87705,0.29,-1.39,9.54,0.53,-0.05,-0.16
87711,0.28,-1.36,9.54,0.53,-0.05,-0.17
87717,0.28,-1.36,9.54,0.53,-0.05,-0.17
87723,0.26,-1.36,9.56,0.53,-0.04,-0.17
87729,0.26,-1.34,9.61,0.53,-0.04,-0.17
87735,0.25,-1.34,9.61,0.54,-0.04,-0.18
87741,0.29,-1.28,9.67,0.54,-0.03,-0.18
87747,0.29,-1.28,9.67,0.54,-0.03,-0.18
87753,0.31,-1.26,9.71,0.54,-0.03,-0.18
87759,0.35,-1.18,9.73,0.54,-0.03,-0.18
87765,0.35,-1.18,9.73,0.54,-0.03,-0.18
87771,0.38,-1.14,9.74,0.54,-0.03,-0.18
87777,0.41,-1.06,9.74,0.54,-0.03,-0.17
87783,0.41,-1.06,9.74,0.54,-0.03,-0.17
87789,0.40,-0.99,9.73,0.53,-0.02,-0.16
87795,0.38,-0.99,9.72,0.53,-0.02,-0.15
87801,0.38,-0.99,9.72,0.53,-0.02,-0.15
87807,0.35,-0.93,9.73,0.53,-0.02,-0.15
87813,0.35,-0.93,9.76,0.53,-0.02,-0.15
87819,0.29,-0.83,9.76,0.54,-0.02,-0.15
87825,0.28,-0.73,9.79,0.53,-0.02,-0.14
87831,0.28,-0.73,9.79,0.53,-0.02,-0.14
87837,0.28,-0.70,9.79,0.53,-0.02,-0.15
87843,0.30,-0.70,9.80,0.52,-0.02,-0.15
87849,0.30,-0.70,9.80,0.52,-0.02,-0.15
87855,0.31,-0.70,9.81,0.52,-0.02,-0.16
87861,0.33,-0.69,9.82,0.51,-0.02,-0.17
87867,0.33,-0.69,9.82,0.51,-0.02,-0.17
87873,0.35,-0.66,9.82,0.51,-0.02,-0.16
87879,0.37,-0.64,9.80,0.51,-0.01,-0.16
87885,0.37,-0.64,9.80,0.51,-0.01,-0.16
87891,0.40,-0.61,9.76,0.51,-0.01,-0.15
87897,0.40,-0.61,9.73,0.51,-0.01,-0.15
87903,0.41,-0.58,9.73,0.52,-0.01,-0.13
87909,0.42,-0.56,9.71,0.53,-0.01,-0.12
87915,0.42,-0.56,9.71,0.53,-0.01,-0.12
87921,0.40,-0.50,9.70,0.54,-0.00,-0.12
87927,0.40,-0.46,9.71,0.54,-0.00,-0.12
87933,0.40,-0.46,9.71,0.54,-0.00,-0.12
87939,0.37,-0.45,9.74,0.55,-0.00,-0.12
87945,0.42,-0.44,9.80,0.56,-0.01,-0.13
87951,0.42,-0.44,9.80,0.56,-0.01,-0.13
87957,0.51,-0.57,9.86,0.56,-0.02,-0.14
87963,0.56,-0.61,9.89,0.56,-0.02,-0.15
87969,0.56,-0.61,9.89,0.59,-0.01,-0.15
87975,0.49,-0.72,10.00,0.63,0.00,-0.14
87981,0.49,-0.72,10.15,0.63,0.00,-0.14
87987,0.68,-0.68,10.15,0.71,-0.00,-0.11
87993,0.72,-0.24,10.26,0.78,0.02,-0.10
87999,0.72,-0.24,10.26,0.78,0.02,-0.10
88005,0.71,0.02,10.32,0.77,0.04,-0.12
88011,0.76,-0.04,10.34,0.74,0.07,-0.15
88017,0.76,-0.04,10.34,0.74,0.07,-0.15
88023,0.69,0.11,10.31,0.75,0.09,-0.20
88029,0.73,0.25,10.23,0.76,0.12,-0.26
88035,0.73,0.25,10.23,0.76,0.12,-0.26
88041,0.71,0.28,10.27,0.76,0.14,-0.30
88047,0.75,0.35,10.29,0.76,0.14,-0.32
88053,0.75,0.35,10.29,0.78,0.16,-0.32
88059,0.67,0.59,10.21,0.80,0.18,-0.33
88065,0.67,0.59,10.21,0.80,0.18,-0.33
88071,0.61,0.81,10.10,0.79,0.20,-0.30
88077,0.59,0.88,9.96,0.76,0.21,-0.25
88083,0.59,0.88,9.96,0.76,0.21,-0.25
88089,0.51,0.90,9.86,0.74,0.22,-0.19
88095,0.31,0.83,9.83,0.74,0.23,-0.13
88101,0.31,0.83,9.83,0.74,0.23,-0.13
88107,0.14,0.72,9.95,0.78,0.23,-0.07
88113,-0.07,0.94,9.98,0.82,0.21,0.01
88119,-0.07,0.94,9.98,0.82,0.21,0.01
88125,-0.15,0.98,9.86,0.82,0.19,0.10
88131,-0.06,0.81,9.74,0.82,0.19,0.19
88137,-0.06,0.81,9.74,0.82,0.16,0.19
88143,-0.11,0.72,9.63,0.83,0.15,0.24
88149,-0.11,0.72,9.63,0.83,0.15,0.24
88155,-0.09,0.62,9.53,0.87,0.14,0.26
88161,-0.19,0.67,9.50,0.91,0.13,0.24
88167,-0.19,0.67,9.50,0.91,0.13,0.24
88173,-0.21,0.73,9.48,0.96,0.13,0.20
88179,-0.30,0.83,9.47,1.00,0.12,0.14
88185,-0.30,0.83,9.47,1.00,0.12,0.14
88191,-0.29,1.01,9.40,1.04,0.11,0.08
88197,-0.38,1.24,9.35,1.08,0.11,0.04
88203,-0.38,1.24,9.35,1.08,0.11,0.04
88209,-0.37,1.43,9.38,1.12,0.09,0.01
88215,-0.39,1.84,9.35,1.12,0.09,0.01
88221,-0.39,1.84,9.35,1.16,0.08,0.01
88227,-0.33,2.02,9.44,1.17,0.07,0.01
88233,-0.33,2.02,9.44,1.17,0.07,0.01
88239,-0.25,2.27,9.53,1.19,0.06,0.02
88245,-0.26,2.77,9.48,1.19,0.05,0.01
88251,-0.26,2.77,9.48,1.19,0.05,0.01
88257,-0.23,2.94,9.49,1.16,0.04,0.01
88263,-0.18,3.20,9.37,1.14,0.03,0.01
88269,-0.18,3.20,9.37,1.14,0.03,0.01
88275,-0.13,3.48,9.19,1.12,0.03,0.00
88281,-0.01,3.54,9.13,1.09,0.02,-0.00
88287,-0.01,3.54,9.13,1.09,0.02,-0.00
88293,0.02,3.71,9.14,1.10,0.02,-0.02
88299,0.14,4.00,9.17,1.10,0.02,-0.02
88305,0.14,4.00,9.17,1.09,0.03,-0.03
88311,0.12,4.23,9.27,1.06,0.04,-0.03
88317,0.12,4.23,9.27,1.06,0.04,-0.03
88323,0.12,4.32,9.36,1.00,0.04,-0.02
88329,0.11,4.47,9.35,0.95,0.04,0.01
88335,0.11,4.47,9.35,0.95,0.04,0.01
88341,0.09,4.51,9.30,0.89,0.05,0.03
88347,0.06,4.54,9.23,0.83,0.05,0.04
88353,0.06,4.54,9.23,0.83,0.05,0.04
88359,-0.09,4.53,9.25,0.80,0.05,0.05
88365,-0.15,4.63,9.26,0.78,0.05,0.06
88371,-0.15,4.63,9.26,0.78,0.05,0.06
88377,-0.21,4.80,9.23,0.74,0.04,0.05
88383,-0.21,4.78,9.19,0.74,0.04,0.05
88389,-0.21,4.78,9.19,0.68,0.04,0.03
88395,-0.20,4.81,9.12,0.65,0.03,0.00
88401,-0.20,4.81,9.12,0.65,0.03,0.00
88407,-0.17,4.86,9.08,0.62,0.03,-0.01
88413,-0.15,4.90,9.10,0.59,0.02,-0.02
88419,-0.15,4.90,9.10,0.59,0.02,-0.02
88425,-0.11,4.93,9.11,0.56,0.02,-0.03
88431,-0.03,5.02,9.11,0.53,0.02,-0.02
88437,-0.03,5.02,9.11,0.53,0.02,-0.02
88443,-0.01,5.11,9.12,0.49,0.02,-0.01
88449,-0.08,5.28,9.16,0.46,0.02,0.00
88455,-0.08,5.28,9.16,0.46,0.02,0.00
88461,-0.10,5.41,9.19,0.42,0.02,0.02
88467,-0.10,5.47,9.19,0.42,0.02,0.02
88473,-0.10,5.47,9.19,0.37,0.02,0.02
88479,-0.14,5.54,9.14,0.31,0.02,0.01
88485,-0.14,5.54,9.14,0.31,0.02,0.01
88491,-0.15,5.47,9.09,0.26,0.02,0.00
88497,-0.17,5.38,9.07,0.22,0.01,-0.01
88503,-0.17,5.38,9.07,0.22,0.01,-0.01
88509,-0.18,5.29,9.10,0.19,0.01,-0.03
88515,-0.19,5.20,9.13,0.15,0.01,-0.04
88521,-0.19,5.20,9.13,0.15,0.01,-0.04
88527,-0.17,5.07,9.09,0.11,0.01,-0.05
88533,-0.11,4.91,9.01,0.07,0.00,-0.05
88539,-0.11,4.91,9.01,0.07,0.00,-0.05
88545,-0.10,4.78,8.93,0.05,0.00,-0.05
88551,-0.10,4.70,8.90,0.05,0.00,-0.05
88557,-0.10,4.70,8.90,0.05,0.00,-0.03
88563,-0.10,4.65,8.96,0.04,-0.00,-0.01
88569,-0.10,4.65,8.96,0.04,-0.00,-0.01
88575,-0.09,4.60,9.01,0.03,-0.00,-0.01
88581,-0.06,4.53,9.01,0.01,-0.00,-0.01
88587,-0.06,4.53,9.01,0.01,-0.00,-0.01
88593,-0.03,4.43,8.97,-0.01,-0.00,-0.01
88599,-0.01,4.35,8.94,-0.02,-0.00,0.00
88605,-0.01,4.35,8.94,-0.02,-0.00,0.00
88611,-0.01,4.29,8.95,-0.02,-0.00,0.01
88617,-0.01,4.26,8.97,-0.03,0.00,0.03
88623,-0.01,4.26,8.97,-0.03,0.00,0.03
88629,-0.01,4.25,9.00,-0.04,0.00,0.04
88635,-0.01,4.24,9.03,-0.04,0.00,0.04
88641,-0.02,4.24,9.03,-0.05,0.00,0.04
88647,-0.08,4.24,9.07,-0.07,0.01,0.04
88653,-0.08,4.24,9.07,-0.07,0.01,0.04
88659,-0.12,4.25,9.10,-0.09,0.01,0.04
88665,-0.15,4.23,9.10,-0.11,0.00,0.03
88671,-0.15,4.23,9.10,-0.11,0.00,0.03
88677,-0.17,4.19,9.06,-0.13,0.00,0.03
88683,-0.17,4.14,9.04,-0.14,0.00,0.02
88689,-0.17,4.14,9.04,-0.14,0.00,0.02
88695,-0.16,4.12,9.04,-0.15,0.00,0.02
88701,-0.15,4.10,9.10,-0.15,-0.00,0.02
88707,-0.15,4.10,9.10,-0.16,-0.00,0.02
88713,-0.11,4.09,9.12,-0.18,-0.00,0.01
88719,-0.11,4.09,9.10,-0.18,-0.00,0.01
88725,-0.08,4.03,9.10,-0.20,-0.01,0.00
88731,-0.05,3.98,9.09,-0.21,-0.01,-0.00
88737,-0.05,3.98,9.09,-0.21,-0.01,-0.00
88743,-0.06,3.92,9.09,-0.22,-0.01,0.00
88749,-0.07,3.88,9.11,-0.23,-0.01,0.01
88755,-0.07,3.88,9.11,-0.23,-0.01,0.01
88761,-0.08,3.81,9.13,-0.23,-0.01,0.02
88767,-0.09,3.74,9.14,-0.25,-0.01,0.02
88773,-0.09,3.74,9.14,-0.25,-0.01,0.02
88779,-0.09,3.68,9.12,-0.26,-0.01,0.02
88785,-0.08,3.63,9.09,-0.26,-0.01,0.01
88791,-0.08,3.63,9.09,-0.26,-0.01,0.01
88797,-0.11,3.61,9.09,-0.26,-0.01,0.00
88803,-0.11,3.61,9.10,-0.26,-0.01,0.00
88809,-0.12,3.63,9.10,-0.26,-0.01,-0.00
88815,-0.09,3.63,9.14,-0.26,-0.01,-0.01
88821,-0.09,3.63,9.14,-0.26,-0.01,-0.01
88827,-0.06,3.62,9.16,-0.26,-0.01,-0.01
88833,-0.05,3.61,9.16,-0.27,-0.01,-0.01
88839,-0.05,3.61,9.16,-0.27,-0.01,-0.01
88845,-0.03,3.58,9.15,-0.27,-0.01,-0.01
88851,-0.04,3.56,9.14,-0.27,-0.01,0.00
88857,-0.04,3.56,9.14,-0.27,-0.01,0.00
88863,-0.05,3.53,9.15,-0.27,-0.01,0.01
88869,-0.08,3.56,9.19,-0.27,-0.01,0.01
88875,-0.08,3.56,9.19,-0.28,-0.01,0.01
88881,-0.11,3.60,9.23,-0.28,-0.01,0.01
88887,-0.11,3.60,9.25,-0.28,-0.01,0.01
88893,-0.11,3.61,9.25,-0.30,-0.01,-0.00
88899,-0.10,3.59,9.24,-0.31,-0.02,-0.01
88905,-0.10,3.59,9.24,-0.31,-0.02,-0.01
88911,-0.06,3.57,9.25,-0.32,-0.02,-0.02
88917,-0.04,3.56,9.28,-0.33,-0.02,-0.02
88923,-0.04,3.56,9.28,-0.33,-0.02,-0.02
88929,-0.04,3.57,9.31,-0.35,-0.01,-0.02
88935,-0.03,3.56,9.35,-0.37,-0.02,-0.01
88941,-0.03,3.56,9.35,-0.37,-0.02,-0.01
88947,-0.03,3.51,9.32,-0.39,-0.02,-0.00
88953,-0.04,3.49,9.31,-0.39,-0.02,0.01
88959,-0.04,3.49,9.31,-0.41,-0.02,0.01
88965,-0.05,3.45,9.30,-0.42,-0.02,0.01
88971,-0.05,3.45,9.33,-0.42,-0.02,0.01
88977,-0.04,3.43,9.33,-0.42,-0.01,0.01
88983,-0.03,3.44,9.34,-0.43,-0.01,0.01
88989,-0.03,3.44,9.34,-0.43,-0.01,0.01
88995,-0.03,3.59,9.32,-0.44,-0.01,0.00
89001,-0.07,3.85,9.33,-0.44,-0.01,0.01
89007,-0.07,3.85,9.33,-0.44,-0.01,0.01
89013,-0.09,4.18,9.42,-0.46,-0.01,0.01
89019,-0.11,4.48,9.54,-0.49,-0.02,0.02
89025,-0.11,4.48,9.54,-0.49,-0.02,0.02
89031,-0.07,4.69,9.63,-0.55,-0.02,0.02
89037,-0.04,4.71,9.67,-0.55,-0.02,0.02
89043,-0.04,4.71,9.67,-0.64,-0.02,0.02
89049,0.03,4.48,9.63,-0.72,-0.02,0.01
89055,0.03,4.48,9.63,-0.72,-0.02,0.01
89061,0.11,4.13,9.53,-0.79,-0.02,0.00
89067,0.12,3.69,9.43,-0.83,-0.02,0.00
89073,0.12,3.69,9.43,-0.83,-0.02,0.00
89079,0.09,3.24,9.36,-0.85,-0.01,0.01
89085,0.08,2.79,9.32,-0.86,-0.01,0.03
89091,0.08,2.79,9.32,-0.86,-0.01,0.03
89097,0.08,2.48,9.29,-0.84,-0.01,0.03
89103,0.07,2.26,9.30,-0.82,-0.00,0.03
89109,0.07,2.26,9.30,-0.82,-0.00,0.03
89115,-0.01,2.25,9.36,-0.79,0.00,0.02
89121,-0.10,2.40,9.46,-0.79,0.00,0.02
89127,-0.10,2.40,9.46,-0.77,0.00,0.02
89133,-0.17,2.62,9.56,-0.78,-0.00,0.02
89139,-0.17,2.62,9.56,-0.78,-0.00,0.02
89145,-0.20,2.79,9.59,-0.79,-0.01,0.02
89151,-0.18,2.87,9.61,-0.81,-0.01,0.01
89157,-0.18,2.87,9.61,-0.81,-0.01,0.01
89163,-0.13,2.88,9.59,-0.83,-0.02,-0.01
89169,-0.07,2.85,9.59,-0.84,-0.02,-0.02
89175,-0.07,2.85,9.59,-0.84,-0.02,-0.02
89181,-0.02,2.74,9.58,-0.86,-0.02,-0.02
89187,0.05,2.64,9.55,-0.86,-0.02,-0.02
89193,0.05,2.64,9.55,-0.86,-0.02,-0.02
89199,0.09,2.52,9.58,-0.87,-0.01,-0.00
89205,0.12,2.38,9.62,-0.87,-0.01,-0.00
89211,0.12,2.38,9.62,-0.89,-0.01,0.02
89217,0.10,2.21,9.65,-0.91,-0.01,0.03
89223,0.10,2.21,9.65,-0.91,-0.01,0.03
89229,0.07,2.03,9.68,-0.93,-0.00,0.04
89235,0.03,1.89,9.68,-0.95,0.00,0.04
89241,0.03,1.89,9.68,-0.95,0.00,0.04
89247,-0.03,1.76,9.68,-0.97,0.00,0.04
89253,-0.10,1.65,9.70,-0.98,0.00,0.03
89259,-0.10,1.65,9.70,-0.98,0.00,0.03
89265,-0.14,1.59,9.71,-0.98,0.00,0.03
89271,-0.16,1.55,9.71,-0.98,-0.00,0.04
89277,-0.16,1.55,9.71,-0.98,-0.00,0.04
89283,-0.11,1.49,9.67,-0.99,-0.01,0.03
89289,-0.13,1.39,9.75,-0.99,-0.01,0.03
89295,-0.13,1.39,9.75,-0.99,-0.01,0.03
89301,-0.18,1.31,9.75,-0.99,-0.01,0.03
89307,-0.18,1.31,9.75,-0.99,-0.01,0.03
89313,-0.13,1.09,9.77,-1.00,-0.02,0.04
89319,-0.12,0.96,9.79,-0.99,-0.03,0.05
89325,-0.12,0.96,9.79,-0.99,-0.03,0.05
89331,-0.09,0.82,9.82,-0.99,-0.04,0.06
89337,-0.07,0.70,9.84,-1.00,-0.04,0.07
89343,-0.07,0.70,9.84,-1.00,-0.04,0.07
89349,-0.11,0.47,9.96,-1.01,-0.05,0.08
89355,-0.11,0.25,10.04,-1.01,-0.06,0.09
89361,-0.11,0.25,10.04,-1.01,-0.06,0.09
89367,-0.19,0.09,10.09,-1.00,-0.08,0.10
89373,-0.28,-0.16,10.26,-1.00,-0.08,0.10
89379,-0.28,-0.16,10.26,-0.99,-0.10,0.12
89385,-0.23,-0.29,10.33,-0.96,-0.13,0.14
89391,-0.23,-0.29,10.33,-0.96,-0.13,0.14
89397,-0.32,-0.43,10.32,-0.96,-0.14,0.17
89403,-0.36,-0.78,10.25,-0.96,-0.16,0.18
89409,-0.36,-0.78,10.25,-0.96,-0.16,0.18
89415,-0.34,-1.24,10.30,-0.91,-0.18,0.18
89421,-0.16,-1.30,10.20,-0.83,-0.19,0.16
89427,-0.16,-1.30,10.20,-0.83,-0.19,0.16
89433,-0.04,-1.43,10.27,-0.78,-0.19,0.11
89439,0.20,-1.18,10.13,-0.74,-0.19,0.07
89445,0.20,-1.18,10.13,-0.74,-0.19,0.07
89451,0.31,-1.14,10.20,-0.71,-0.17,0.06
89457,0.46,-0.72,10.04,-0.71,-0.17,0.06
89463,0.46,-0.72,10.04,-0.67,-0.16,0.08
89469,0.54,-0.52,10.04,-0.66,-0.14,0.13
89475,0.54,-0.52,10.04,-0.66,-0.14,0.13
89481,0.56,-0.30,9.98,-0.67,-0.12,0.19
89487,0.53,-0.27,9.94,-0.69,-0.11,0.23
89493,0.53,-0.27,9.94,-0.69,-0.11,0.23
89499,0.51,-0.39,9.95,-0.71,-0.09,0.25
89505,0.36,-0.39,9.89,-0.73,-0.08,0.26
89511,0.36,-0.39,9.89,-0.73,-0.08,0.26
89517,0.24,-0.68,9.91,-0.77,-0.07,0.26
89523,0.13,-0.99,9.93,-0.78,-0.06,0.26
89529,0.13,-0.99,9.93,-0.78,-0.06,0.26
89535,0.06,-1.12,9.88,-0.78,-0.06,0.26
89541,0.06,-1.39,9.82,-0.78,-0.06,0.26
89547,-0.03,-1.39,9.82,-0.80,-0.06,0.25
89553,-0.04,-1.62,9.71,-0.80,-0.06,0.23
89559,-0.04,-1.62,9.71,-0.80,-0.06,0.23
89565,-0.03,-1.69,9.63,-0.77,-0.07,0.22
89571,-0.00,-1.68,9.63,-0.74,-0.07,0.21
89577,-0.00,-1.68,9.63,-0.74,-0.07,0.21
89583,0.06,-1.59,9.66,-0.72,-0.07,0.20
89589,0.14,-1.55,9.70,-0.72,-0.07,0.20
89595,0.14,-1.55,9.70,-0.72,-0.07,0.20
89601,0.23,-1.52,9.68,-0.72,-0.07,0.21
89607,0.30,-1.56,9.65,-0.72,-0.07,0.21
89613,0.30,-1.56,9.65,-0.74,-0.07,0.21
89619,0.33,-1.64,9.62,-0.74,-0.06,0.22
89625,0.33,-1.69,9.66,-0.74,-0.06,0.22
89631,0.35,-1.69,9.66,-0.74,-0.06,0.23
89637,0.36,-1.79,9.70,-0.75,-0.05,0.25
89643,0.36,-1.79,9.70,-0.75,-0.05,0.25
89649,0.31,-1.91,9.70,-0.76,-0.04,0.26
89655,0.23,-2.03,9.65,-0.78,-0.04,0.27
89661,0.23,-2.03,9.65,-0.78,-0.04,0.27
89667,0.13,-2.14,9.60,-0.77,-0.03,0.28
89673,0.04,-2.18,9.55,-0.76,-0.03,0.29
89679,0.04,-2.18,9.55,-0.76,-0.03,0.29
89685,-0.04,-2.23,9.51,-0.76,-0.03,0.29
89691,-0.10,-2.36,9.48,-0.76,-0.04,0.29
89697,-0.10,-2.36,9.48,-0.76,-0.04,0.29
89703,-0.16,-2.47,9.48,-0.76,-0.04,0.27
89709,-0.16,-2.47,9.46,-0.76,-0.04,0.27
89715,-0.16,-2.56,9.46,-0.75,-0.05,0.25
89721,-0.15,-2.62,9.44,-0.75,-0.05,0.23
89727,-0.15,-2.62,9.44,-0.75,-0.05,0.23
89733,-0.11,-2.71,9.38,-0.75,-0.05,0.22
89739,-0.04,-2.80,9.32,-0.75,-0.06,0.22
89745,-0.04,-2.80,9.32,-0.75,-0.06,0.22
89751,0.02,-2.88,9.27,-0.74,-0.06,0.22
89757,0.07,-2.94,9.24,-0.73,-0.06,0.22
89763,0.07,-2.94,9.24,-0.73,-0.06,0.22
89769,0.11,-3.02,9.19,-0.73,-0.06,0.22
89775,0.16,-3.08,9.17,-0.73,-0.05,0.22
89781,0.16,-3.08,9.17,-0.72,-0.05,0.22
89787,0.17,-3.15,9.17,-0.70,-0.05,0.22
89793,0.17,-3.15,9.16,-0.70,-0.05,0.22
89799,0.15,-3.20,9.16,-0.70,-0.04,0.22
89805,0.08,-3.24,9.15,-0.70,-0.04,0.23
89811,0.08,-3.24,9.15,-0.70,-0.04,0.23
89817,-0.01,-3.30,9.16,-0.70,-0.04,0.22
89823,-0.11,-3.40,9.15,-0.70,-0.04,0.22
89829,-0.11,-3.40,9.15,-0.70,-0.04,0.22
89835,-0.16,-3.50,9.13,-0.70,-0.04,0.21
89841,-0.18,-3.57,9.09,-0.70,-0.05,0.19
89847,-0.18,-3.57,9.09,-0.70,-0.05,0.19
89853,-0.18,-3.65,9.02,-0.70,-0.05,0.17
89859,-0.15,-3.72,8.95,-0.70,-0.05,0.16
89865,-0.15,-3.72,8.95,-0.69,-0.05,0.16
89871,-0.10,-3.79,8.91,-0.69,-0.05,0.14
89877,-0.10,-3.79,8.87,-0.69,-0.05,0.14
89883,-0.05,-3.84,8.87,-0.68,-0.06,0.12
89889,-0.01,-3.87,8.83,-0.67,-0.05,0.11
89895,-0.01,-3.87,8.83,-0.67,-0.05,0.11
89901,0.02,-3.90,8.83,-0.66,-0.06,0.11
89907,0.02,-3.94,8.89,-0.66,-0.05,0.12
89913,0.02,-3.94,8.89,-0.66,-0.05,0.12
89919,0.02,-4.01,8.92,-0.65,-0.06,0.12
89925,0.04,-4.07,8.95,-0.65,-0.06,0.13
89931,0.04,-4.07,8.95,-0.65,-0.06,0.13
89937,0.04,-4.09,8.97,-0.65,-0.06,0.12
89943,0.05,-4.13,8.96,-0.65,-0.06,0.12
89949,0.05,-4.13,8.96,-0.66,-0.06,0.12
89955,0.06,-4.13,8.92,-0.66,-0.06,0.12
89961,0.06,-4.13,8.90,-0.66,-0.06,0.12
89967,0.08,-4.15,8.90,-0.67,-0.06,0.11
89973,0.12,-4.19,8.86,-0.68,-0.06,0.11
89979,0.12,-4.19,8.86,-0.68,-0.06,0.11
89985,0.15,-4.25,8.78,-0.69,-0.06,0.11
89991,0.15,-4.38,8.69,-0.71,-0.06,0.10
89997,0.15,-4.38,8.69,-0.71,-0.06,0.10
90003,0.17,-4.47,8.60,-0.71,-0.06,0.10
90009,0.15,-4.59,8.54,-0.71,-0.05,0.09
90015,0.15,-4.59,8.54,-0.71,-0.05,0.09
90021,0.15,-4.68,8.45,-0.70,-0.05,0.09
90027,0.15,-4.80,8.42,-0.70,-0.05,0.09
90033,0.15,-4.80,8.42,-0.70,-0.05,0.09
90039,0.15,-4.88,8.43,-0.70,-0.05,0.10
90045,0.15,-4.88,8.43,-0.70,-0.05,0.10
90051,0.20,-4.93,8.42,-0.69,-0.05,0.10
90057,0.24,-5.00,8.41,-0.69,-0.05,0.11
90063,0.24,-5.00,8.41,-0.69,-0.05,0.11
