timestamp,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,magnetometer_x,magnetometer_y,magnetometer_z
24574,1.86,4.96,8.37,0.00,-0.00,-0.00,-18.82,-94.12
24581,1.87,4.96,8.37,-0.00,-0.00,-0.00,-18.97,-94.24
24588,1.85,4.88,8.37,-0.01,0.00,0.00,-18.85,-93.91
24595,1.83,4.85,8.38,-0.01,0.00,0.01,-19.75,-92.31
24602,1.81,4.80,8.36,-0.01,0.00,0.01,-18.53,-93.53
24609,1.79,4.80,8.35,-0.01,0.00,0.01,-18.82,-93.36
24616,1.81,4.81,8.35,-0.01,0.00,0.01,-18.88,-93.42
24623,1.78,4.82,8.35,-0.00,0.00,0.01,-18.87,-93.29
24630,1.78,4.85,8.37,-0.00,0.00,0.01,-19.29,-93.57
24637,1.79,4.88,8.38,0.00,0.00,0.00,-19.07,-93.50
24644,1.80,4.93,8.38,0.00,-0.00,-0.01,-18.99,-92.74
24651,1.81,4.93,8.39,0.01,-0.00,-0.01,-19.69,-92.72
24658,1.84,4.94,8.38,0.01,-0.00,-0.01,-18.49,-93.88
24665,1.85,4.92,8.38,-0.00,-0.00,-0.01,-18.49,-94.05
24672,1.86,4.91,8.38,-0.01,-0.00,-0.01,-18.53,-93.69
24679,1.85,4.88,8.37,-0.01,-0.00,-0.00,-18.75,-93.73
24686,1.85,4.85,8.38,-0.01,-0.00,-0.00,-18.93,-93.64
24693,1.84,4.86,8.35,-0.01,-0.00,0.00,-18.97,-93.79
24700,1.81,4.82,8.36,-0.01,0.00,0.01,-19.60,-95.34
24707,1.81,4.79,8.35,-0.00,0.00,0.01,-19.26,-93.63
24714,1.81,4.79,8.35,-0.00,0.00,0.01,-18.75,-93.13
24721,1.81,4.77,8.35,0.00,0.00,0.01,-18.85,-93.47
24728,1.79,4.79,8.36,0.00,0.00,0.01,-18.47,-93.26
24735,1.79,4.82,8.37,0.01,0.00,0.00,-19.03,-93.09
24742,1.77,4.83,8.37,0.01,0.00,0.00,-19.01,-91.96
24749,1.79,4.89,8.38,0.01,0.00,-0.00,-19.41,-93.07
24756,1.81,4.91,8.38,0.01,-0.00,-0.00,-18.84,-93.41
24763,1.80,4.95,8.38,0.01,-0.00,-0.01,-19.09,-93.53
24770,1.82,4.97,8.37,0.01,-0.00,-0.01,-18.49,-93.50
